GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
NH,MA,20230630,0.0
NH,MA,20230615,0.0
NH,MA,20230727,0.0
NH,MA,20230710,0.0
NH,MA,20230803,0.0
NH,MA,20230831,0.0
NH,MA,20230906,0.0
NH,MA,20230912,0.0
NH,MA,20231005,0.0
NH,MA,20231020,0.0
NH,MA,20231129,0.0
NH,MA,20231121,0.0
NH,MA,20231228,0.0
NH,MA,20231218,0.0
WY,UT,20230103,0.0
WY,UT,20230130,0.0
WY,UT,20230213,0.0
WY,UT,20230216,0.0
WY,UT,20230306,0.0
WY,UT,20230315,0.0
WY,UT,20230403,0.0
WY,UT,20230410,0.0
WY,UT,20230530,0.0
WY,UT,20230517,0.0
WY,UT,20230630,0.0
WY,UT,20230615,0.0
WY,UT,20230727,0.0
WY,UT,20230710,0.0
WY,UT,20230803,0.0
WY,UT,20230831,0.0
WY,UT,20230906,0.0
WY,UT,20230912,0.0
WY,UT,20231005,85061.95657350589
WY,UT,20231020,0.0
WY,UT,20231129,0.0
WY,UT,20231121,0.0
WY,UT,20231228,40787.19134166266
WY,UT,20231218,562034.4513008031
VT,MA,20230103,0.0
VT,MA,20230130,0.0
VT,MA,20230213,0.0
VT,MA,20230216,0.0
VT,MA,20230306,0.0
VT,MA,20230315,0.0
VT,MA,20230403,0.0
VT,MA,20230410,0.0
VT,MA,20230530,0.0
VT,MA,20230517,0.0
VT,MA,20230630,0.0
VT,MA,20230615,0.0
VT,MA,20230727,0.0
VT,MA,20230710,0.0
VT,MA,20230803,0.0
VT,MA,20230831,0.0
VT,MA,20230906,0.0
VT,MA,20230912,0.0
VT,MA,20231005,0.0
VT,MA,20231020,0.0
VT,MA,20231129,0.0
VT,MA,20231121,0.0
VT,MA,20231228,0.0
VT,MA,20231218,0.0
NE,IA,20230103,1784981.3553767896
NE,IA,20230130,1280805.7167364124
NE,IA,20230213,1583039.6520000023
NE,IA,20230216,1030840.8651869086
NE,IA,20230306,1546173.2397000024
NE,IA,20230315,3424174.0
NE,IA,20230403,3424174.0
NE,IA,20230410,3424174.0
NE,IA,20230530,593804.551755033
NE,IA,20230517,2591403.3530017673
NE,IA,20230630,554105.1102361487
NE,IA,20230615,0.0
NE,IA,20230727,1259182.4096696612
NE,IA,20230710,1277955.3534000018
NE,IA,20230803,1407362.6246870037
NE,IA,20230831,2010629.1637737262
NE,IA,20230906,2108665.7909944854
NE,IA,20230912,3173423.3447145894
NE,IA,20231005,3055091.0074828286
NE,IA,20231020,3424174.0
NE,IA,20231129,2190840.096229508
NE,IA,20231121,3424174.0
NE,IA,20231228,3424174.0
NE,IA,20231218,3424174.0
MD,DE,20230103,0.0
MD,DE,20230130,0.0
MD,DE,20230213,0.0
MD,DE,20230216,0.0
MD,DE,20230306,0.0
MD,DE,20230315,0.0
MD,DE,20230403,0.0
MD,DE,20230410,0.0
MD,DE,20230530,0.0
MD,DE,20230517,0.0
MD,DE,20230630,0.0
MD,DE,20230615,0.0
MD,DE,20230727,0.0
MD,DE,20230710,0.0
MD,DE,20230803,0.0
MD,DE,20230831,0.0
MD,DE,20230906,0.0
MD,DE,20230912,0.0
MD,DE,20231005,0.0
MD,DE,20231020,0.0
MD,DE,20231129,0.0
MD,DE,20231121,0.0
MD,DE,20231228,0.0
MD,DE,20231218,0.0
AL,FL,20230103,3962203.4290108676
AL,FL,20230130,3787263.13281808
AL,FL,20230213,3760268.21037682
AL,FL,20230216,3806493.2518624803
AL,FL,20230306,4154131.49529036
AL,FL,20230315,4684000.488679632
AL,FL,20230403,5002182.104444094
AL,FL,20230410,5028750.324824059
AL,FL,20230530,4935403.932614434
AL,FL,20230517,4968653.774988676
AL,FL,20230630,5011805.261464293
AL,FL,20230615,5039820.0
AL,FL,20230727,5039820.0
AL,FL,20230710,5039820.0
AL,FL,20230803,5039820.0
AL,FL,20230831,5039820.0
AL,FL,20230906,5039820.0
AL,FL,20230912,5039820.0
AL,FL,20231005,5039820.0
AL,FL,20231020,5039820.0
AL,FL,20231129,5039820.0
AL,FL,20231121,5039820.0
AL,FL,20231228,4906298.760204878
AL,FL,20231218,4418661.021962635
WY,MT,20230103,0.0
WY,MT,20230130,0.0
WY,MT,20230213,0.0
WY,MT,20230216,261730.10529417684
WY,MT,20230306,935211.0636283876
WY,MT,20230315,1010038.0
WY,MT,20230403,0.0
WY,MT,20230410,0.0
WY,MT,20230530,1010038.0
WY,MT,20230517,1010038.0
WY,MT,20230630,1010038.0
WY,MT,20230615,1010038.0
WY,MT,20230727,1010038.0
WY,MT,20230710,1010038.0
WY,MT,20230803,1010038.0
WY,MT,20230831,1010038.0
WY,MT,20230906,1010038.0
WY,MT,20230912,1010038.0
WY,MT,20231005,161754.3568133259
WY,MT,20231020,866177.1478000187
WY,MT,20231129,1010038.0
WY,MT,20231121,956709.4708368421
WY,MT,20231228,989885.1465163842
WY,MT,20231218,923644.9130691044
NY,VT,20230103,0.0
NY,VT,20230130,0.0
NY,VT,20230213,0.0
NY,VT,20230216,0.0
NY,VT,20230306,0.0
NY,VT,20230315,0.0
NY,VT,20230403,0.0
NY,VT,20230410,0.0
NY,VT,20230530,0.0
NY,VT,20230517,0.0
NY,VT,20230630,0.0
NY,VT,20230615,0.0
NY,VT,20230727,0.0
NY,VT,20230710,0.0
NY,VT,20230803,0.0
NY,VT,20230831,0.0
NY,VT,20230906,0.0
NY,VT,20230912,0.0
NY,VT,20231005,0.0
NY,VT,20231020,0.0
NY,VT,20231129,0.0
NY,VT,20231121,0.0
NY,VT,20231228,0.0
NY,VT,20231218,0.0
WV,KY,20230103,4177036.0
WV,KY,20230130,4177036.0
WV,KY,20230213,4177036.0
WV,KY,20230216,4177036.0
WV,KY,20230306,4177036.0
WV,KY,20230315,4177036.0
WV,KY,20230403,4177036.0
WV,KY,20230410,4177036.0
WV,KY,20230530,4177036.0
WV,KY,20230517,4177036.0
WV,KY,20230630,4177036.0
WV,KY,20230615,4177036.0
WV,KY,20230727,4177036.0
WV,KY,20230710,4177036.0
WV,KY,20230803,4177036.0
WV,KY,20230831,4177036.0
WV,KY,20230906,4177036.0
WV,KY,20230912,4177036.0
WV,KY,20231005,4177036.0
WV,KY,20231020,4177036.0
WV,KY,20231129,4177036.0
WV,KY,20231121,4177036.0
WV,KY,20231228,4177036.0
WV,KY,20231218,4177036.0
WV,PA,20230103,0.0
WV,PA,20230130,0.0
WV,PA,20230213,0.0
WV,PA,20230216,0.0
WV,PA,20230306,0.0
WV,PA,20230315,0.0
WV,PA,20230403,0.0
WV,PA,20230410,0.0
WV,PA,20230530,0.0
WV,PA,20230517,0.0
WV,PA,20230630,0.0
WV,PA,20230615,0.0
WV,PA,20230727,0.0
WV,PA,20230710,0.0
WV,PA,20230803,0.0
WV,PA,20230831,0.0
WV,PA,20230906,0.0
WV,PA,20230912,0.0
WV,PA,20231005,0.0
WV,PA,20231020,0.0
WV,PA,20231129,0.0
WV,PA,20231121,0.0
WV,PA,20231228,0.0
WV,PA,20231218,0.0
VA,TN,20230103,228140.0
VA,TN,20230130,228140.0
VA,TN,20230213,228140.0
VA,TN,20230216,228140.0
VA,TN,20230306,228140.0
VA,TN,20230315,90578.5837995233
VA,TN,20230403,228140.0
VA,TN,20230410,228140.0
VA,TN,20230530,228140.0
VA,TN,20230517,228140.0
VA,TN,20230630,228140.0
VA,TN,20230615,228140.0
VA,TN,20230727,228140.0
VA,TN,20230710,228140.0
VA,TN,20230803,228140.0
VA,TN,20230831,228140.0
VA,TN,20230906,228140.0
VA,TN,20230912,228140.0
VA,TN,20231005,228140.0
VA,TN,20231020,180219.48718374176
VA,TN,20231129,0.0
VA,TN,20231121,0.0
VA,TN,20231228,228140.0
VA,TN,20231218,228140.0
TN,AL,20230103,0.0
TN,AL,20230130,0.0
TN,AL,20230213,0.0
TN,AL,20230216,0.0
TN,AL,20230306,0.0
TN,AL,20230315,0.0
TN,AL,20230403,0.0
TN,AL,20230410,0.0
TN,AL,20230530,0.0
TN,AL,20230517,0.0
TN,AL,20230630,0.0
TN,AL,20230615,0.0
TN,AL,20230727,0.0
TN,AL,20230710,0.0
TN,AL,20230803,0.0
TN,AL,20230831,0.0
TN,AL,20230906,0.0
TN,AL,20230912,0.0
TN,AL,20231005,0.0
TN,AL,20231020,0.0
TN,AL,20231129,0.0
TN,AL,20231121,0.0
TN,AL,20231228,0.0
TN,AL,20231218,0.0
SC,GA,20230103,591480.0401049131
SC,GA,20230130,431141.2068600806
SC,GA,20230213,101994.89873900032
SC,GA,20230216,836257.1913585662
SC,GA,20230306,490351.6875418937
SC,GA,20230315,0.0
SC,GA,20230403,234379.24387003132
SC,GA,20230410,17376.110428942367
SC,GA,20230530,938320.9215074321
SC,GA,20230517,921002.6328822341
SC,GA,20230630,840533.7558843642
SC,GA,20230615,725379.0772809462
SC,GA,20230727,682749.5735843056
SC,GA,20230710,594833.2037698217
SC,GA,20230803,480634.20193002117
SC,GA,20230831,289029.87771353184
SC,GA,20230906,0.0
SC,GA,20230912,0.0
SC,GA,20231005,0.0
SC,GA,20231020,0.0
SC,GA,20231129,0.0
SC,GA,20231121,0.0
SC,GA,20231228,130377.15344018745
SC,GA,20231218,474586.7368821211
TN,AR,20230103,0.0
TN,AR,20230130,0.0
TN,AR,20230213,0.0
TN,AR,20230216,0.0
TN,AR,20230306,0.0
TN,AR,20230315,0.0
TN,AR,20230403,0.0
TN,AR,20230410,0.0
TN,AR,20230530,0.0
TN,AR,20230517,0.0
TN,AR,20230630,0.0
TN,AR,20230615,0.0
TN,AR,20230727,0.0
TN,AR,20230710,0.0
TN,AR,20230803,0.0
TN,AR,20230831,0.0
TN,AR,20230906,0.0
TN,AR,20230912,0.0
TN,AR,20231005,0.0
TN,AR,20231020,0.0
TN,AR,20231129,0.0
TN,AR,20231121,0.0
TN,AR,20231228,0.0
TN,AR,20231218,0.0
MD,DC,20230103,82960.0
MD,DC,20230130,82960.0
MD,DC,20230213,82960.0
MD,DC,20230216,82046.06963
MD,DC,20230306,82960.0
MD,DC,20230315,82960.0
MD,DC,20230403,82960.0
MD,DC,20230410,82960.0
MD,DC,20230530,37259.25789
MD,DC,20230517,36285.03057
MD,DC,20230630,31396.905789999997
MD,DC,20230615,33898.3791
MD,DC,20230727,30671.042299999994
MD,DC,20230710,31797.73361999999
MD,DC,20230803,31112.75574999999
MD,DC,20230831,31376.35430999999
MD,DC,20230906,31802.67260999999
MD,DC,20230912,32480.362299999986
MD,DC,20231005,35470.20503000001
MD,DC,20231020,43778.638260000014
MD,DC,20231129,82960.0
MD,DC,20231121,82960.0
MD,DC,20231228,82960.0
MD,DC,20231218,82960.0
FL,GA,20230103,0.0
FL,GA,20230130,0.0
FL,GA,20230213,0.0
FL,GA,20230216,0.0
FL,GA,20230306,0.0
FL,GA,20230315,0.0
FL,GA,20230403,0.0
FL,GA,20230410,0.0
FL,GA,20230530,0.0
FL,GA,20230517,0.0
FL,GA,20230630,0.0
FL,GA,20230615,0.0
FL,GA,20230727,0.0
FL,GA,20230710,0.0
FL,GA,20230803,0.0
FL,GA,20230831,0.0
FL,GA,20230906,0.0
FL,GA,20230912,0.0
FL,GA,20231005,0.0
FL,GA,20231020,0.0
FL,GA,20231129,0.0
FL,GA,20231121,0.0
FL,GA,20231228,0.0
FL,GA,20231218,0.0
MO,NE,20230103,0.0
MO,NE,20230130,0.0
MO,NE,20230213,0.0
MO,NE,20230216,0.0
MO,NE,20230306,0.0
MO,NE,20230315,0.0
MO,NE,20230403,0.0
MO,NE,20230410,0.0
MO,NE,20230530,0.0
MO,NE,20230517,0.0
MO,NE,20230630,0.0
MO,NE,20230615,0.0
MO,NE,20230727,0.0
MO,NE,20230710,0.0
MO,NE,20230803,0.0
MO,NE,20230831,0.0
MO,NE,20230906,0.0
MO,NE,20230912,0.0
MO,NE,20231005,0.0
MO,NE,20231020,0.0
MO,NE,20231129,0.0
MO,NE,20231121,0.0
MO,NE,20231228,0.0
MO,NE,20231218,0.0
AR,MS,20230103,0.0
AR,MS,20230130,0.0
AR,MS,20230213,0.0
AR,MS,20230216,0.0
AR,MS,20230306,0.0
AR,MS,20230315,0.0
AR,MS,20230403,0.0
AR,MS,20230410,0.0
AR,MS,20230530,0.0
AR,MS,20230517,0.0
AR,MS,20230630,0.0
AR,MS,20230615,0.0
AR,MS,20230727,0.0
AR,MS,20230710,0.0
AR,MS,20230803,200549.94588257186
AR,MS,20230831,965480.4380086884
AR,MS,20230906,1969668.2910813726
AR,MS,20230912,3040680.724048184
AR,MS,20231005,1979517.5834996263
AR,MS,20231020,2864672.064995878
AR,MS,20231129,1704046.9832160594
AR,MS,20231121,1916420.4493135132
AR,MS,20231228,2197681.306981342
AR,MS,20231218,1180158.6274649166
OK,CO,20230103,66336.26036363386
OK,CO,20230130,207400.0
OK,CO,20230213,207400.0
OK,CO,20230216,207400.0
OK,CO,20230306,207400.0
OK,CO,20230315,207400.0
OK,CO,20230403,191742.3606877823
OK,CO,20230410,98812.42304975959
OK,CO,20230530,0.0
OK,CO,20230517,0.0
OK,CO,20230630,0.0
OK,CO,20230615,0.0
OK,CO,20230727,0.0
OK,CO,20230710,0.0
OK,CO,20230803,0.0
OK,CO,20230831,0.0
OK,CO,20230906,0.0
OK,CO,20230912,207400.0
OK,CO,20231005,0.0
OK,CO,20231020,207400.0
OK,CO,20231129,207400.0
OK,CO,20231121,207400.0
OK,CO,20231228,207400.0
OK,CO,20231218,207400.0
LA,TX,20230103,0.0
LA,TX,20230130,447080.528553118
LA,TX,20230213,0.0
LA,TX,20230216,0.0
LA,TX,20230306,0.0
LA,TX,20230315,0.0
LA,TX,20230403,0.0
LA,TX,20230410,0.0
LA,TX,20230530,0.0
LA,TX,20230517,0.0
LA,TX,20230630,0.0
LA,TX,20230615,0.0
LA,TX,20230727,0.0
LA,TX,20230710,0.0
LA,TX,20230803,0.0
LA,TX,20230831,0.0
LA,TX,20230906,0.0
LA,TX,20230912,0.0
LA,TX,20231005,0.0
LA,TX,20231020,0.0
LA,TX,20231129,0.0
LA,TX,20231121,0.0
LA,TX,20231228,0.0
LA,TX,20231218,0.0
WI,IA,20230103,0.0
WI,IA,20230130,0.0
WI,IA,20230213,0.0
WI,IA,20230216,0.0
WI,IA,20230306,0.0
WI,IA,20230315,0.0
WI,IA,20230403,0.0
WI,IA,20230410,0.0
WI,IA,20230530,0.0
WI,IA,20230517,0.0
WI,IA,20230630,0.0
WI,IA,20230615,0.0
WI,IA,20230727,0.0
WI,IA,20230710,0.0
WI,IA,20230803,0.0
WI,IA,20230831,0.0
WI,IA,20230906,0.0
WI,IA,20230912,0.0
WI,IA,20231005,0.0
WI,IA,20231020,0.0
WI,IA,20231129,0.0
WI,IA,20231121,0.0
WI,IA,20231228,0.0
WI,IA,20231218,0.0
CO,NE,20230103,681590.1298058704
CO,NE,20230130,0.0
CO,NE,20230213,332053.7843008272
CO,NE,20230216,72521.3337351824
CO,NE,20230306,1637597.1400393401
CO,NE,20230315,1914133.3774105208
CO,NE,20230403,2000909.0714450025
CO,NE,20230410,1914865.988480778
CO,NE,20230530,0.0
CO,NE,20230517,2097559.9776073187
CO,NE,20230630,0.0
CO,NE,20230615,0.0
CO,NE,20230727,2263939.339277548
CO,NE,20230710,728279.3738355542
CO,NE,20230803,2266436.787964466
CO,NE,20230831,1851482.5021049008
CO,NE,20230906,1615350.0141412439
CO,NE,20230912,2289655.740605711
CO,NE,20231005,1864998.8259912236
CO,NE,20231020,2357343.2324090498
CO,NE,20231129,2163202.1902960776
CO,NE,20231121,2943006.0
CO,NE,20231228,2943006.0
CO,NE,20231218,1172853.5352226805
MI,WI,20230103,0.0
MI,WI,20230130,0.0
MI,WI,20230213,0.0
MI,WI,20230216,0.0
MI,WI,20230306,0.0
MI,WI,20230315,0.0
MI,WI,20230403,0.0
MI,WI,20230410,0.0
MI,WI,20230530,0.0
MI,WI,20230517,0.0
MI,WI,20230630,0.0
MI,WI,20230615,0.0
MI,WI,20230727,0.0
MI,WI,20230710,0.0
MI,WI,20230803,0.0
MI,WI,20230831,34133.700590367895
MI,WI,20230906,98602.08769095736
MI,WI,20230912,329055.34398941643
MI,WI,20231005,1319108.2530813003
MI,WI,20231020,887654.6043806528
MI,WI,20231129,2968830.651872405
MI,WI,20231121,1114257.5917992904
MI,WI,20231228,1212472.865691168
MI,WI,20231218,970453.9502894172
MA,NY,20230103,0.0
MA,NY,20230130,0.0
MA,NY,20230213,0.0
MA,NY,20230216,0.0
MA,NY,20230306,0.0
MA,NY,20230315,0.0
MA,NY,20230403,0.0
MA,NY,20230410,0.0
MA,NY,20230530,0.0
MA,NY,20230517,0.0
MA,NY,20230630,0.0
MA,NY,20230615,0.0
MA,NY,20230727,0.0
MA,NY,20230710,0.0
MA,NY,20230803,0.0
MA,NY,20230831,0.0
MA,NY,20230906,0.0
MA,NY,20230912,0.0
MA,NY,20231005,0.0
MA,NY,20231020,0.0
MA,NY,20231129,0.0
MA,NY,20231121,0.0
MA,NY,20231228,0.0
MA,NY,20231218,0.0
RI,MA,20230103,555572.4883897637
RI,MA,20230130,300640.7091835743
RI,MA,20230213,221406.25368113362
RI,MA,20230216,0.0
RI,MA,20230306,451915.6620102069
RI,MA,20230315,510324.1206704242
RI,MA,20230403,644351.6071996643
RI,MA,20230410,513139.9025986367
RI,MA,20230530,0.0
RI,MA,20230517,0.0
RI,MA,20230630,0.0
RI,MA,20230615,0.0
RI,MA,20230727,0.0
RI,MA,20230710,0.0
RI,MA,20230803,0.0
RI,MA,20230831,0.0
RI,MA,20230906,136271.24153683125
RI,MA,20230912,327325.6378844229
RI,MA,20231005,507949.72216659173
RI,MA,20231020,682435.8953246367
RI,MA,20231129,1223660.0
RI,MA,20231121,1223660.0
RI,MA,20231228,674310.7456143849
RI,MA,20231218,265225.75856172864
NY,PA,20230103,0.0
NY,PA,20230130,0.0
NY,PA,20230213,0.0
NY,PA,20230216,0.0
NY,PA,20230306,0.0
NY,PA,20230315,0.0
NY,PA,20230403,0.0
NY,PA,20230410,0.0
NY,PA,20230530,0.0
NY,PA,20230517,0.0
NY,PA,20230630,0.0
NY,PA,20230615,0.0
NY,PA,20230727,0.0
NY,PA,20230710,0.0
NY,PA,20230803,0.0
NY,PA,20230831,0.0
NY,PA,20230906,0.0
NY,PA,20230912,0.0
NY,PA,20231005,0.0
NY,PA,20231020,0.0
NY,PA,20231129,0.0
NY,PA,20231121,0.0
NY,PA,20231228,0.0
NY,PA,20231218,0.0
OK,NM,20230103,0.0
OK,NM,20230130,0.0
OK,NM,20230213,0.0
OK,NM,20230216,0.0
OK,NM,20230306,0.0
OK,NM,20230315,0.0
OK,NM,20230403,0.0
OK,NM,20230410,0.0
OK,NM,20230530,0.0
OK,NM,20230517,0.0
OK,NM,20230630,0.0
OK,NM,20230615,0.0
OK,NM,20230727,0.0
OK,NM,20230710,0.0
OK,NM,20230803,0.0
OK,NM,20230831,0.0
OK,NM,20230906,0.0
OK,NM,20230912,0.0
OK,NM,20231005,0.0
OK,NM,20231020,0.0
OK,NM,20231129,0.0
OK,NM,20231121,0.0
OK,NM,20231228,0.0
OK,NM,20231218,0.0
VA,NC,20230103,3542392.0
VA,NC,20230130,3542392.0
VA,NC,20230213,3542392.0
VA,NC,20230216,3542392.0
VA,NC,20230306,3542392.0
VA,NC,20230315,3542392.0
VA,NC,20230403,3542392.0
VA,NC,20230410,3542392.0
VA,NC,20230530,3542392.0
VA,NC,20230517,3542392.0
VA,NC,20230630,3542392.0
VA,NC,20230615,3542392.0
VA,NC,20230727,3542392.0
VA,NC,20230710,3542392.0
VA,NC,20230803,3542392.0
VA,NC,20230831,3542392.0
VA,NC,20230906,3542392.0
VA,NC,20230912,3542392.0
VA,NC,20231005,3542392.0
VA,NC,20231020,3542392.0
VA,NC,20231129,3542392.0
VA,NC,20231121,3542392.0
VA,NC,20231228,3367065.7401274526
VA,NC,20231218,3542392.0
WI,MI,20230103,0.0
WI,MI,20230130,0.0
WI,MI,20230213,0.0
WI,MI,20230216,0.0
WI,MI,20230306,0.0
WI,MI,20230315,0.0
WI,MI,20230403,0.0
WI,MI,20230410,0.0
WI,MI,20230530,0.0
WI,MI,20230517,0.0
WI,MI,20230630,0.0
WI,MI,20230615,0.0
WI,MI,20230727,0.0
WI,MI,20230710,0.0
WI,MI,20230803,0.0
WI,MI,20230831,0.0
WI,MI,20230906,0.0
WI,MI,20230912,0.0
WI,MI,20231005,0.0
WI,MI,20231020,0.0
WI,MI,20231129,0.0
WI,MI,20231121,0.0
WI,MI,20231228,0.0
WI,MI,20231218,0.0
CT,NY,20230103,0.0
CT,NY,20230130,0.0
CT,NY,20230213,0.0
CT,NY,20230216,0.0
CT,NY,20230306,0.0
CT,NY,20230315,0.0
CT,NY,20230403,0.0
CT,NY,20230410,0.0
CT,NY,20230530,0.0
CT,NY,20230517,0.0
CT,NY,20230630,0.0
CT,NY,20230615,0.0
CT,NY,20230727,0.0
CT,NY,20230710,0.0
CT,NY,20230803,0.0
CT,NY,20230831,0.0
CT,NY,20230906,0.0
CT,NY,20230912,0.0
CT,NY,20231005,0.0
CT,NY,20231020,0.0
CT,NY,20231129,0.0
CT,NY,20231121,0.0
CT,NY,20231228,0.0
CT,NY,20231218,0.0
IL,MO,20230103,0.0
IL,MO,20230130,0.0
IL,MO,20230213,0.0
IL,MO,20230216,0.0
IL,MO,20230306,0.0
IL,MO,20230315,0.0
IL,MO,20230403,0.0
IL,MO,20230410,0.0
IL,MO,20230530,0.0
IL,MO,20230517,0.0
IL,MO,20230630,0.0
IL,MO,20230615,0.0
IL,MO,20230727,0.0
IL,MO,20230710,0.0
IL,MO,20230803,0.0
IL,MO,20230831,0.0
IL,MO,20230906,0.0
IL,MO,20230912,0.0
IL,MO,20231005,0.0
IL,MO,20231020,0.0
IL,MO,20231129,0.0
IL,MO,20231121,0.0
IL,MO,20231228,0.0
IL,MO,20231218,0.0
WA,ID,20230103,0.0
WA,ID,20230130,0.0
WA,ID,20230213,0.0
WA,ID,20230216,0.0
WA,ID,20230306,0.0
WA,ID,20230315,0.0
WA,ID,20230403,0.0
WA,ID,20230410,0.0
WA,ID,20230530,0.0
WA,ID,20230517,0.0
WA,ID,20230630,0.0
WA,ID,20230615,0.0
WA,ID,20230727,0.0
WA,ID,20230710,0.0
WA,ID,20230803,0.0
WA,ID,20230831,0.0
WA,ID,20230906,0.0
WA,ID,20230912,0.0
WA,ID,20231005,0.0
WA,ID,20231020,0.0
WA,ID,20231129,0.0
WA,ID,20231121,0.0
WA,ID,20231228,0.0
WA,ID,20231218,0.0
NH,VT,20230103,0.0
NH,VT,20230130,0.0
NH,VT,20230213,0.0
NH,VT,20230216,0.0
NH,VT,20230306,0.0
NH,VT,20230315,0.0
NH,VT,20230403,0.0
NH,VT,20230410,0.0
NH,VT,20230530,0.0
NH,VT,20230517,0.0
NH,VT,20230630,0.0
NH,VT,20230615,0.0
NH,VT,20230727,0.0
NH,VT,20230710,0.0
NH,VT,20230803,0.0
NH,VT,20230831,0.0
NH,VT,20230906,0.0
NH,VT,20230912,0.0
NH,VT,20231005,0.0
NH,VT,20231020,0.0
NH,VT,20231129,0.0
NH,VT,20231121,0.0
NH,VT,20231228,0.0
NH,VT,20231218,0.0
AL,GA,20230103,1534364.8530175872
AL,GA,20230130,1832376.47608022
AL,GA,20230213,2544268.4167619906
AL,GA,20230216,1010319.2139352518
AL,GA,20230306,1196596.1363316386
AL,GA,20230315,4178513.07584945
AL,GA,20230403,1898081.5904427294
AL,GA,20230410,2225533.3256321074
AL,GA,20230530,1151237.3254707763
AL,GA,20230517,1117410.4868410954
AL,GA,20230630,1128442.8308691264
AL,GA,20230615,1548712.7610220786
AL,GA,20230727,1510867.845485513
AL,GA,20230710,1779514.5745388325
AL,GA,20230803,2206586.2514663218
AL,GA,20230831,2870652.4651827686
AL,GA,20230906,3749669.8601805847
AL,GA,20230912,4676462.248288284
AL,GA,20231005,4911077.049104874
AL,GA,20231020,4750854.768599989
AL,GA,20231129,6249503.356877073
AL,GA,20231121,2791913.861245364
AL,GA,20231228,2386469.5863913344
AL,GA,20231218,1894713.3197225372
NM,TX,20230103,0.0
NM,TX,20230130,0.0
NM,TX,20230213,0.0
NM,TX,20230216,0.0
NM,TX,20230306,0.0
NM,TX,20230315,0.0
NM,TX,20230403,0.0
NM,TX,20230410,0.0
NM,TX,20230530,0.0
NM,TX,20230517,0.0
NM,TX,20230630,0.0
NM,TX,20230615,0.0
NM,TX,20230727,0.0
NM,TX,20230710,0.0
NM,TX,20230803,0.0
NM,TX,20230831,0.0
NM,TX,20230906,0.0
NM,TX,20230912,0.0
NM,TX,20231005,0.0
NM,TX,20231020,0.0
NM,TX,20231129,0.0
NM,TX,20231121,0.0
NM,TX,20231228,0.0
NM,TX,20231218,0.0
MO,IL,20230103,5408122.409463197
MO,IL,20230130,1729359.8565846796
MO,IL,20230213,3880213.102973107
MO,IL,20230216,3080907.061250925
MO,IL,20230306,3024001.789786857
MO,IL,20230315,2046379.5755228356
MO,IL,20230403,4746285.308400596
MO,IL,20230410,4914285.046616228
MO,IL,20230530,6104819.0
MO,IL,20230517,6104819.0
MO,IL,20230630,3916524.0485784984
MO,IL,20230615,5134608.374038468
MO,IL,20230727,0.0
MO,IL,20230710,0.0
MO,IL,20230803,0.0
MO,IL,20230831,0.0
MO,IL,20230906,0.0
MO,IL,20230912,0.0
MO,IL,20231005,0.0
MO,IL,20231020,0.0
MO,IL,20231129,0.0
MO,IL,20231121,0.0
MO,IL,20231228,0.0
MO,IL,20231218,0.0
AR,OK,20230103,0.0
AR,OK,20230130,0.0
AR,OK,20230213,0.0
AR,OK,20230216,0.0
AR,OK,20230306,0.0
AR,OK,20230315,0.0
AR,OK,20230403,0.0
AR,OK,20230410,0.0
AR,OK,20230530,0.0
AR,OK,20230517,0.0
AR,OK,20230630,0.0
AR,OK,20230615,0.0
AR,OK,20230727,0.0
AR,OK,20230710,0.0
AR,OK,20230803,0.0
AR,OK,20230831,0.0
AR,OK,20230906,0.0
AR,OK,20230912,0.0
AR,OK,20231005,0.0
AR,OK,20231020,0.0
AR,OK,20231129,0.0
AR,OK,20231121,0.0
AR,OK,20231228,0.0
AR,OK,20231218,0.0
GA,TN,20230103,0.0
GA,TN,20230130,0.0
GA,TN,20230213,0.0
GA,TN,20230216,0.0
GA,TN,20230306,0.0
GA,TN,20230315,0.0
GA,TN,20230403,0.0
GA,TN,20230410,0.0
GA,TN,20230530,0.0
GA,TN,20230517,0.0
GA,TN,20230630,0.0
GA,TN,20230615,0.0
GA,TN,20230727,0.0
GA,TN,20230710,0.0
GA,TN,20230803,0.0
GA,TN,20230831,0.0
GA,TN,20230906,0.0
GA,TN,20230912,0.0
GA,TN,20231005,0.0
GA,TN,20231020,0.0
GA,TN,20231129,0.0
GA,TN,20231121,0.0
GA,TN,20231228,0.0
GA,TN,20231218,0.0
MT,ID,20230103,0.0
MT,ID,20230130,0.0
MT,ID,20230213,0.0
MT,ID,20230216,0.0
MT,ID,20230306,0.0
MT,ID,20230315,0.0
MT,ID,20230403,0.0
MT,ID,20230410,0.0
MT,ID,20230530,0.0
MT,ID,20230517,0.0
MT,ID,20230630,0.0
MT,ID,20230615,0.0
MT,ID,20230727,0.0
MT,ID,20230710,0.0
MT,ID,20230803,0.0
MT,ID,20230831,0.0
MT,ID,20230906,0.0
MT,ID,20230912,0.0
MT,ID,20231005,0.0
MT,ID,20231020,0.0
MT,ID,20231129,0.0
MT,ID,20231121,0.0
MT,ID,20231228,0.0
MT,ID,20231218,0.0
PA,DE,20230103,400409.26859647897
PA,DE,20230130,323478.66730269877
PA,DE,20230213,318915.9594
PA,DE,20230216,192592.92940826953
