load_zone,timestamp,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
MISE,202319,0,9423.35,0,1709.65,11133,0
MISE,202319,0,8986.55,0,2307.45,11294,0
MISE,202319,0,9074.55,0,2307.45,11382,0
MISE,202319,0,9087.55,0,2307.45,11395,0
MISE,202319,0,8998.55,0,2307.45,11306,0
MISE,202319,0,8946.55,0,2307.45,11254,0
MISE,202319,0,10943,0,2307.45,11135,2115.47
MISE,202319,0,10746.5,0,2307.45,10939,2115
MISE,202319,0,12454.5,0,0,10826,1628.49
MISE,202319,0,12660.5,0,0,10830,1830.47
MISE,202319,0,12902.4,0,0,10977,1925.42
MISE,202319,0,12967.9,0,0,11259,1708.87
MISE,202319,0,13110.8,0,0,11084,2026.81
MISE,202319,0,12698.7,0,0,10720,1978.69
MISE,202319,0,9074.61,0,2307.45,10149,1233.06
