GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
SPPC_ks_natural_gas_internal_combustion_engine_1,2005,12.899999999999999,.
SPPC_ks_natural_gas_internal_combustion_engine_1,2011,1.9,.
SPPC_ks_natural_gas_internal_combustion_engine_1,2014,139.5,.
SPPC_ks_natural_gas_internal_combustion_engine_1,2016,3.2,.
SPPC_ks_natural_gas_internal_combustion_engine_1,2017,56.099999999999994,.
SPPC_ks_natural_gas_internal_combustion_engine_1,2023,4.0,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1947,1.8,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1959,2.5,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1966,3.7,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1970,3.7,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1972,6.0,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1990,6.3,.
SPPC_mo_natural_gas_internal_combustion_engine_1,1994,6.3,.
SPPC_ne_natural_gas_internal_combustion_engine_1,1998,8.0,.
SPPC_ks_natural_gas_steam_turbine_1,1948,3.0,.
SPPC_ks_natural_gas_steam_turbine_1,1955,41.9,.
SPPC_ks_natural_gas_steam_turbine_1,1957,41.9,.
SPPC_ks_natural_gas_steam_turbine_1,1961,5.0,.
SPPC_ks_natural_gas_steam_turbine_1,1962,56.5,.
SPPC_ks_natural_gas_steam_turbine_1,1963,153.3,.
SPPC_ks_natural_gas_steam_turbine_1,1965,85.0,.
SPPC_ks_natural_gas_steam_turbine_1,1969,148.8,.
SPPC_ks_natural_gas_steam_turbine_1,1970,28.6,.
SPPC_ks_natural_gas_steam_turbine_1,1971,85.0,.
SPPC_ks_natural_gas_steam_turbine_1,1972,19.5,.
SPPC_ks_natural_gas_steam_turbine_1,1973,135.8,.
SPPC_ks_natural_gas_steam_turbine_1,2006,0.7,.
SPPC_ks_natural_gas_steam_turbine_1,2008,5.0,.
SPPC_mo_natural_gas_steam_turbine_1,1950,18.4,.
SPPC_mo_natural_gas_steam_turbine_1,1958,22.9,.
SPPC_mo_natural_gas_steam_turbine_1,1962,7.3,.
SPPC_mo_natural_gas_steam_turbine_1,1974,94.6,.
SPPC_mo_natural_gas_steam_turbine_1,1991,4.8,.
SPPN_ne_natural_gas_fired_combined_cycle_1,2003,48.0,.
SPPN_ne_natural_gas_fired_combined_cycle_1,2004,76.6,.
SPPN_ne_natural_gas_fired_combined_cycle_2,2005,220.0,.
SPPN_sd_natural_gas_fired_combined_cycle_1,2012,300.0,.
SPPN_ia_natural_gas_fired_combustion_turbine_1,2004,93.4,.
SPPN_ia_natural_gas_fired_combustion_turbine_1,2007,46.7,.
SPPN_mt_natural_gas_fired_combustion_turbine_1,2010,95.0,.
SPPN_nd_natural_gas_fired_combustion_turbine_1,2013,90.0,.
SPPN_nd_natural_gas_fired_combustion_turbine_1,2014,90.0,.
SPPN_nd_natural_gas_fired_combustion_turbine_1,2015,90.0,.
SPPN_nd_natural_gas_fired_combustion_turbine_1,2017,90.0,.
SPPN_nd_natural_gas_fired_combustion_turbine_1,2021,45.0,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,1968,14.8,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,1972,129.3,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,1975,72.0,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,1996,107.8,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,1997,91.0,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,2000,96.6,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,2001,96.0,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,2003,438.29999999999995,.
SPPN_ne_natural_gas_fired_combustion_turbine_1,2024,442.2,.
SPPN_sd_natural_gas_fired_combustion_turbine_1,2006,95.0,.
SPPN_sd_natural_gas_fired_combustion_turbine_1,2008,93.0,.
SPPN_sd_natural_gas_fired_combustion_turbine_1,2013,60.0,.
SPPN_sd_natural_gas_fired_combustion_turbine_1,2021,284.5,.
SPPN_ks_natural_gas_internal_combustion_engine_1,1955,1.0,.
SPPN_ks_natural_gas_internal_combustion_engine_1,1961,1.7,.
SPPN_ks_natural_gas_internal_combustion_engine_1,1966,3.7,.
SPPN_ks_natural_gas_internal_combustion_engine_1,1971,5.1,.
SPPN_nd_natural_gas_internal_combustion_engine_1,2017,106.80000000000001,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1946,0.8,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1947,1.1,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1948,0.6,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1949,2.1,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1950,1.4,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1951,1.7,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1952,2.9000000000000004,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1953,1.6,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1955,6.2,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1956,1.5,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1957,2.7,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1958,2.0,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1960,5.0,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1961,2.0,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1963,0.3,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1964,1.7,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1965,2.3,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1966,1.8,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1967,3.6,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1968,2.5,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1969,6.0,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1970,5.9,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1971,3.6,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1972,7.2,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1973,7.7,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1974,7.0,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1975,1.2,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1976,0.8,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1979,5.8,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1982,8.4,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1987,5.6,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1992,1.2,.
SPPN_ne_natural_gas_internal_combustion_engine_1,1993,6.1,.
SPPN_ne_natural_gas_internal_combustion_engine_1,2018,9.3,.
SPPN_ne_natural_gas_internal_combustion_engine_1,2024,151.20000000000002,.
SPPN_sd_natural_gas_internal_combustion_engine_1,1974,2.2,.
SPPN_sd_natural_gas_internal_combustion_engine_1,1975,6.5,.
SPPN_sd_natural_gas_internal_combustion_engine_1,2022,55.199999999999996,.
SPPN_ne_natural_gas_steam_turbine_1,1957,16.0,.
SPPN_ne_natural_gas_steam_turbine_1,1958,99.3,.
SPPN_ne_natural_gas_steam_turbine_1,1967,25.0,.
SPPN_ne_natural_gas_steam_turbine_1,1976,223.7,.
SPPN_sd_natural_gas_steam_turbine_1,2019,3.6,.
SPPN_sd_natural_gas_steam_turbine_1,2021,3.9,.
SPPS_ar_natural_gas_fired_combined_cycle_1,1963,62.0,.
SPPS_ar_natural_gas_fired_combined_cycle_1,2002,110.0,.
SPPS_la_natural_gas_fired_combined_cycle_1,2010,534.0,.
SPPS_nm_natural_gas_fired_combined_cycle_1,2008,634.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1961,161.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1966,18.8,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1973,156.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1974,114.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1977,282.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1989,131.4,.
SPPS_ok_natural_gas_fired_combined_cycle_1,1995,44.1,.
SPPS_ok_natural_gas_fired_combined_cycle_1,2001,821.0,.
SPPS_ok_natural_gas_fired_combined_cycle_1,2002,1383.1,.
SPPS_ok_natural_gas_fired_combined_cycle_1,2003,1841.4,.
SPPS_ok_natural_gas_fired_combined_cycle_1,2004,1433.6,.
SPPS_ok_natural_gas_fired_combined_cycle_1,2017,503.0,.
SPPS_tx_natural_gas_fired_combined_cycle_1,1957,18.0,.
SPPS_tx_natural_gas_fired_combined_cycle_1,1959,18.0,.
SPPS_tx_natural_gas_fired_combined_cycle_1,1999,307.0,.
SPPS_tx_natural_gas_fired_combined_cycle_1,2000,199.0,.
SPPS_tx_natural_gas_fired_combined_cycle_1,2001,456.6,.
SPPS_tx_natural_gas_fired_combined_cycle_1,2003,558.6,.
SPPS_ar_natural_gas_fired_combustion_turbine_1,2001,153.0,.
SPPS_ar_natural_gas_fired_combustion_turbine_1,2010,40.0,.
SPPS_ar_natural_gas_fired_combustion_turbine_1,2013,20.0,.
SPPS_ar_natural_gas_fired_combustion_turbine_1,2016,5.2,.
SPPS_ar_natural_gas_fired_combustion_turbine_2,2007,336.0,.
SPPS_ar_natural_gas_fired_combustion_turbine_3,1990,13.6,.
SPPS_ks_natural_gas_fired_combustion_turbine_1,1970,13.0,.
SPPS_nm_natural_gas_fired_combustion_turbine_1,1975,73.0,.
SPPS_nm_natural_gas_fired_combustion_turbine_1,1990,196.0,.
SPPS_nm_natural_gas_fired_combustion_turbine_1,2008,7.2,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,1971,64.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,1975,132.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2001,178.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2003,43.9,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2008,328.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2009,135.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2015,122.0,.
SPPS_ok_natural_gas_fired_combustion_turbine_1,2017,401.0,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,1971,18.5,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,1974,18.0,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,1988,16.6,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,1990,21.5,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,1999,126.9,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2005,117.0,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2006,344.5,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2007,171.1,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2008,183.0,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2013,165.5,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2015,202.0,.
SPPS_tx_natural_gas_fired_combustion_turbine_1,2016,404.0,.
SPPS_ar_natural_gas_internal_combustion_engine_1,2001,18.0,.
SPPS_ks_natural_gas_internal_combustion_engine_1,2008,73.8,.
SPPS_ks_natural_gas_internal_combustion_engine_1,2016,27.599999999999998,.
SPPS_mo_natural_gas_internal_combustion_engine_1,1965,5.6,.
SPPS_mo_natural_gas_internal_combustion_engine_1,1971,5.6,.
SPPS_mo_natural_gas_internal_combustion_engine_1,1975,5.6,.
SPPS_mo_natural_gas_internal_combustion_engine_1,1976,14.0,.
SPPS_mo_natural_gas_internal_combustion_engine_1,2001,11.4,.
SPPS_nm_natural_gas_internal_combustion_engine_1,2012,46.5,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1946,0.9,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1954,1.6,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1956,1.2,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1959,1.2,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1963,1.7,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1965,2.9,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1969,1.6,.
SPPS_ok_natural_gas_internal_combustion_engine_1,1970,3.0,.
SPPS_ok_natural_gas_internal_combustion_engine_1,2006,3.9000000000000004,.
SPPS_ok_natural_gas_internal_combustion_engine_1,2016,55.800000000000004,.
SPPS_tx_natural_gas_internal_combustion_engine_1,2011,167.4,.
SPPS_tx_natural_gas_internal_combustion_engine_1,2012,3.0,.
SPPS_la_natural_gas_steam_turbine_1,1957,100.0,.
SPPS_la_natural_gas_steam_turbine_1,1959,108.0,.
SPPS_la_natural_gas_steam_turbine_1,1975,110.0,.
SPPS_nm_natural_gas_steam_turbine_1,1957,71.0,.
SPPS_nm_natural_gas_steam_turbine_1,1975,183.0,.
SPPS_nm_natural_gas_steam_turbine_1,1978,112.0,.
SPPS_ok_natural_gas_steam_turbine_1,1949,5.0,.
SPPS_ok_natural_gas_steam_turbine_1,1952,56.0,.
SPPS_ok_natural_gas_steam_turbine_1,1953,24.0,.
SPPS_ok_natural_gas_steam_turbine_1,1954,78.0,.
SPPS_ok_natural_gas_steam_turbine_1,1956,164.0,.
SPPS_ok_natural_gas_steam_turbine_1,1958,326.0,.
SPPS_ok_natural_gas_steam_turbine_1,1959,44.0,.
SPPS_ok_natural_gas_steam_turbine_1,1963,211.0,.
SPPS_ok_natural_gas_steam_turbine_1,1964,57.5,.
SPPS_ok_natural_gas_steam_turbine_1,1967,295.0,.
SPPS_ok_natural_gas_steam_turbine_1,1968,132.0,.
SPPS_ok_natural_gas_steam_turbine_1,1969,377.0,.
SPPS_ok_natural_gas_steam_turbine_1,1970,434.0,.
SPPS_ok_natural_gas_steam_turbine_1,1971,485.0,.
SPPS_ok_natural_gas_steam_turbine_1,1973,500.0,.
SPPS_ok_natural_gas_steam_turbine_1,1974,454.0,.
SPPS_ok_natural_gas_steam_turbine_1,1975,638.0,.
SPPS_ok_natural_gas_steam_turbine_1,1976,455.0,.
SPPS_ok_natural_gas_steam_turbine_1,1977,484.0,.
SPPS_ok_natural_gas_steam_turbine_1,1978,488.0,.
SPPS_ok_natural_gas_steam_turbine_1,1979,15.2,.
SPPS_ok_natural_gas_steam_turbine_1,1980,22.4,.
SPPS_ok_natural_gas_steam_turbine_1,1982,33.8,.
SPPS_ok_natural_gas_steam_turbine_1,1985,4.3,.
SPPS_tx_natural_gas_steam_turbine_1,1952,38.0,.
SPPS_tx_natural_gas_steam_turbine_1,1953,90.0,.
SPPS_tx_natural_gas_steam_turbine_1,1960,107.0,.
SPPS_tx_natural_gas_steam_turbine_1,1964,174.0,.
SPPS_tx_natural_gas_steam_turbine_1,1965,42.0,.
SPPS_tx_natural_gas_steam_turbine_1,1970,365.0,.
SPPS_tx_natural_gas_steam_turbine_1,1971,362.0,.
SPPS_tx_natural_gas_steam_turbine_1,1974,348.0,.
SPPS_tx_natural_gas_steam_turbine_1,1977,296.0,.
SPPS_tx_natural_gas_steam_turbine_1,1978,46.0,.
SPPS_tx_natural_gas_steam_turbine_1,1980,244.0,.
SPPS_tx_natural_gas_steam_turbine_1,1981,243.0,.
SPPS_tx_natural_gas_steam_turbine_1,1984,243.0,.
SPPS_tx_natural_gas_steam_turbine_1,1985,27.5,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2003,565.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2011,718.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2012,718.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2013,719.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2018,513.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2019,280.0,.
SRCA_nc_natural_gas_fired_combined_cycle_1,2020,280.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,1976,75.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,1978,25.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,1979,25.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,1980,25.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,1988,65.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,2002,570.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,2011,680.0,.
SRCA_nc_natural_gas_fired_combined_cycle_2,2012,1054.0,.
SRCA_sc_natural_gas_fired_combined_cycle_1,1953,65.0,.
SRCA_sc_natural_gas_fired_combined_cycle_1,1954,66.0,.
SRCA_sc_natural_gas_fired_combined_cycle_1,1998,101.0,.
SRCA_sc_natural_gas_fired_combined_cycle_1,2002,353.0,.
SRCA_sc_natural_gas_fired_combined_cycle_2,2001,530.0,.
SRCA_sc_natural_gas_fired_combined_cycle_2,2004,1568.2,.
SRCA_sc_natural_gas_fired_combined_cycle_2,2018,809.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1976,25.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1977,25.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1992,35.5,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1993,4.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1995,1150.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1996,374.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,1999,185.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2000,1860.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2001,1322.2,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2002,192.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2007,672.1,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2009,195.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2012,778.3,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2013,61.1,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2017,97.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2019,5.6,.
SRCA_nc_natural_gas_fired_combustion_turbine_1,2024,560.0,.
SRCA_nc_natural_gas_fired_combustion_turbine_2,2010,30.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,1969,48.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,1974,36.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,1994,9.6,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,1997,264.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,1999,49.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2000,5.2,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2005,2.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2007,96.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2014,2.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2019,19.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2024,56.7,.
SRCA_sc_natural_gas_fired_combustion_turbine_1,2025,113.4,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,1991,99.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2000,587.5999999999999,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2001,393.5,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2002,737.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2003,374.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2004,270.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2009,21.0,.
SRCA_sc_natural_gas_fired_combustion_turbine_2,2010,21.0,.
SRCA_nc_natural_gas_steam_turbine_1,1991,28.7,.
SRCA_nc_natural_gas_steam_turbine_1,2019,1.0,.
SRCA_sc_natural_gas_steam_turbine_1,1950,2.5,.
SRCA_sc_natural_gas_steam_turbine_1,1955,96.0,.
SRCA_sc_natural_gas_steam_turbine_1,1958,250.0,.
SRCA_sc_natural_gas_steam_turbine_1,1984,46.0,.
SRCA_sc_natural_gas_steam_turbine_1,1991,57.0,.
SRCA_sc_natural_gas_steam_turbine_1,1993,18.0,.
SRCA_sc_natural_gas_steam_turbine_1,1996,415.0,.
SRCE_al_natural_gas_fired_combined_cycle_1,2002,685.0,.
SRCE_al_natural_gas_fired_combined_cycle_1,2003,210.0,.
SRCE_al_natural_gas_fired_combined_cycle_2,2003,628.0,.
SRCE_al_natural_gas_fired_combined_cycle_2,2004,181.0,.
SRCE_ky_natural_gas_fired_combined_cycle_1,2015,683.0,.
SRCE_ky_natural_gas_fired_combined_cycle_2,2017,1160.0,.
SRCE_ms_natural_gas_fired_combined_cycle_1,2003,3650.0,.
SRCE_ms_natural_gas_fired_combined_cycle_1,2006,765.0,.
SRCE_ms_natural_gas_fired_combined_cycle_2,2000,883.5,.
SRCE_tn_natural_gas_fired_combined_cycle_1,2010,615.0,.
SRCE_tn_natural_gas_fired_combined_cycle_1,2012,940.0,.
SRCE_tn_natural_gas_fired_combined_cycle_2,2018,1114.1,.
SRCE_al_natural_gas_fired_combustion_turbine_1,1972,486.4,.
SRCE_ky_natural_gas_fired_combustion_turbine_1,1968,28.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_1,2001,175.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,1994,138.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,1995,266.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,1996,128.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,1999,342.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,2001,130.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,2002,1100.4,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,2004,716.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_2,2010,124.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_3,1970,28.0,.
SRCE_ky_natural_gas_fired_combustion_turbine_3,2000,28.5,.
SRCE_ms_natural_gas_fired_combustion_turbine_1,2002,374.4,.
SRCE_tn_natural_gas_fired_combustion_turbine_1,1973,575.2,.
SRCE_tn_natural_gas_fired_combustion_turbine_1,2000,360.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,1974,1000.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,1981,729.6,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,1999,512.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,2000,372.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,2001,754.4,.
SRCE_tn_natural_gas_fired_combustion_turbine_2,2002,371.2,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,1995,3.7,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,1996,4.7,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,1997,5.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,2002,5.0,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,2015,8.7,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,2016,61.4,.
SRCE_tn_natural_gas_fired_combustion_turbine_3,2017,6.5,.
SRCE_tn_natural_gas_internal_combustion_engine_1,2002,3.2,.
SRCE_tn_natural_gas_steam_turbine_1,1966,10.4,.
SRCE_tn_natural_gas_steam_turbine_1,1967,10.4,.
SRCE_tn_natural_gas_steam_turbine_1,1969,15.0,.
SRCE_tn_natural_gas_steam_turbine_1,1970,10.4,.
SRCE_tn_natural_gas_steam_turbine_1,1983,16.8,.
SRCE_tn_natural_gas_steam_turbine_1,2006,47.0,.
SRSE_al_natural_gas_fired_combined_cycle_1,1993,11.7,.
SRSE_al_natural_gas_fired_combined_cycle_1,1994,55.2,.
SRSE_al_natural_gas_fired_combined_cycle_1,1999,201.5,.
SRSE_al_natural_gas_fired_combined_cycle_1,2000,245.0,.
SRSE_al_natural_gas_fired_combined_cycle_1,2001,245.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,1954,18.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,1959,22.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,1996,116.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,2000,1174.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,2002,2759.6,.
SRSE_al_natural_gas_fired_combined_cycle_2,2003,2337.7,.
SRSE_al_natural_gas_fired_combined_cycle_2,2008,686.2,.
SRSE_al_natural_gas_fired_combined_cycle_2,2010,815.0,.
SRSE_al_natural_gas_fired_combined_cycle_2,2023,1455.7,.
SRSE_fl_natural_gas_fired_combined_cycle_1,2002,619.7,.
SRSE_fl_natural_gas_fired_combined_cycle_2,2003,247.9,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2002,2614.4,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2003,1058.0,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2004,545.6,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2005,1359.8,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2011,913.0,.
SRSE_ga_natural_gas_fired_combined_cycle_1,2012,1796.0,.
SRSE_ga_natural_gas_fired_combined_cycle_2,1997,215.0,.
SRSE_ga_natural_gas_fired_combined_cycle_2,1998,115.0,.
SRSE_ms_natural_gas_fired_combined_cycle_1,2014,840.0,.
SRSE_ms_natural_gas_fired_combined_cycle_2,2001,1132.4,.
SRSE_al_natural_gas_fired_combustion_turbine_1,1995,486.0,.
SRSE_al_natural_gas_fired_combustion_turbine_1,1996,398.0,.
SRSE_al_natural_gas_fired_combustion_turbine_1,1998,240.0,.
SRSE_al_natural_gas_fired_combustion_turbine_1,2003,752.0,.
SRSE_al_natural_gas_fired_combustion_turbine_1,2010,448.0,.
SRSE_al_natural_gas_fired_combustion_turbine_2,1998,25.0,.
SRSE_al_natural_gas_fired_combustion_turbine_2,1999,100.0,.
SRSE_al_natural_gas_fired_combustion_turbine_2,2004,96.6,.
SRSE_al_natural_gas_fired_combustion_turbine_2,2019,46.0,.
SRSE_fl_natural_gas_fired_combustion_turbine_1,1993,100.0,.
SRSE_fl_natural_gas_fired_combustion_turbine_1,2021,928.2,.
SRSE_fl_natural_gas_fired_combustion_turbine_2,1975,13.799999999999999,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,1957,4.0,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,1971,80.0,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,1986,49.4,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,1989,42.0,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,1999,97.0,.
SRSE_ga_natural_gas_fired_combustion_turbine_1,2000,196.0,.
